"X201728"	"XNextWeek1"	"XNextWeek2"	"XNextWeek3"
"16055"	2595,77522281278	6547,17442910638	9686,33971184083	11947,2925985612
"16215"	145788,814255934	259532,090241201	200908,048309637	430092,088999175
"16216"	121933,930857392	218664,131341457	206477,30183507	417237,936000949
"16218"	11741,8782932056	17511,965362684	38986,8919033791	49660,7099251279
"16221"	987361,257746643	880971,478838566	810724,852821435	531566,956434687
"16235"	143923,019591949	277344,24172594	314253,916392284	95387,5850764183
"16255"	0	0	0	0
"16335"	5665595,18375844	5061198,36337921	8633547,96925354	1530918,61019972
"16556"	1350236,09229216	2044693,57570145	2826887,43803574	2313026,93924675
"16735"	8447,79734882102	15933,054709468	14767,3356074137	1247,20639112895
"16736"	95774,1235300132	180442,011269993	162803,098921462	10699,310383125
"16755"	6381472,48022295	7006693,18577356	5905585,46796146	2065450,29885141
"16797"	2419143,35834171	2328088,1472612	2020293,48245349	964585,692256946
"16855"	3597573,39712004	3163943,79985007	2941378,36119923	1672165,34496773
"16939"	196828,725615888	76752,9655955135	195514,325479191	248166,398646483
"17038"	765331,136734192	1146529,12665969	1252219,70389568	865562,657294327
"17077"	644448,979137237	752540,923403791	1978468,85986349	1789851,79216932
"17135"	1967617,17292627	1928705,66018404	2184463,7458902	541253,833689706
"17175"	86931,672053369	135238,131717728	164295,804060551	47333,3248458931
"17176"	63365,7452469853	100374,00142932	149388,468495823	86744,015064122
"17177"	2505972,45703779	2613982,06969769	3569887,56989509	700159,545771092
"17235"	1874202,96386206	2871459,68756984	2996300,48981976	1905510,48557664
"17357"	1222127,16219734	824837,08248228	822583,928508059	369491,854596877
"17435"	12636530,1680848	9306011,62558659	8113947,93211104	2367660,92141989
"17495"	2174841,27381568	3271783,13375622	4723433,6828187	3762116,06571291
"17575"	1753729,5138484	1400000,90960827	2788042,10508015	2338465,07453049
"17595"	41232,2360802315	54598,4337304697	103153,89269277	99267,9056806137
"17755"	25190,289062402	34379,2944332908	82221,0483335267	57559,5183435525
"18015"	8222831,46332513	10028053,7771019	8637641,21627648	2468610,04081487
"18117"	9327,53071911794	14459,101766012	56325,513825953	58833,3654948985
"18215"	101268,768671846	129399,313822302	251134,026882402	246857,095739465
"18217"	3944075,47837461	3114393,75782963	4118429,15780316	1671489,61090373
"18235"	1221048,40601436	1027073,08381357	1119092,0289906	562438,867680607
"18257"	1527903,58415503	769735,468973414	807305,090305268	469514,911248983
"18275"	2053681,68036412	1788132,63556769	1801806,39643737	468574,303335661
"18335"	548462,57396638	606576,279271502	905616,648775131	210574,676688007
"18456"	245581,217564537	549692,503064275	804188,768545443	567056,496028013
"18595"	40822,1107084126	84103,2043794874	170260,881715819	291954,802281455
"18639"	2450269,60798256	2130563,137888	1551320,57762049	876198,576970368
"18657"	10278690,846084	12604112,8727213	14636263,4444236	2186962,46165881
"18696"	677081,556164677	714962,758913408	569348,682616483	300592,463208052
"18697"	987077,106690232	1266605,10199288	1363288,2913702	1562117,83523647
"18755"	132573,897096434	203778,411537833	219461,156202895	93869,2068220701
"18898"	292241,774203271	262998,619038716	278744,011424488	163969,688637193
"18936"	49099,924450583	53642,1241804877	75275,8952130764	59764,3084859079
"19015"	1742795,66874123	2724888,85925192	3329655,34009984	2433494,2214241
"19016"	2305205,51179069	2539476,68069822	4961008,52415223	3338388,26575914
"19098"	1535,27340057627	3982,71132323704	6965,70953549591	3336,12049658395
"19115"	1401543,9872973	2625148,55074014	2989665,77101127	2392712,87004626
"19117"	378825,613570831	575141,644693852	529544,902579414	200073,669103733
"19135"	125560,236556834	258863,805365505	378773,563787374	250991,242614867
"19195"	870553,121008056	1466935,53644992	1461089,69584451	796332,888459286
"19235"	202888,179176485	189957,857082114	273601,210245163	117843,612614193
"19278"	32411,6103200526	31098,5165654491	26535,1503716572	31290,3013266353
"19315"	1413337,98818705	1311485,64394304	1198785,1193395	716266,912169711
"19335"	1173,14027933339	4427,4054128719	5771,6083206775	5286,79263408714
"19336"	2741341,58831123	2958853,25609747	3235263,21582685	1740720,30196032
"19355"	2323737,94066925	2170419,76797078	1404231,49830239	670902,197209737
"19356"	2030950,6889451	2626314,84798559	3878034,52937573	1257458,89060466
"19555"	22917,1589696525	31606,6297568238	76406,0326997231	58210,5283490075
"19556"	186810,680137564	489808,26532663	570028,950780002	368598,625199586
"19575"	5094394,71144485	4739321,53445234	4937704,54338335	3260619,52951502
"19583"	9402115,10310476	7992527,27742496	8696323,8007111	2411342,16716793
"19635"	1908191,81924181	2586964,08237139	1021299,86195888	1823678,36707905
"19655"	1326939,48035409	1203464,59569901	1286975,4836042	755695,280221208
"19755"	93236,4873367193	162417,730400297	286796,721601702	113327,274401196
"19800"	1495537,42551735	1995654,0717905	1883230,26580613	888334,57235434
"19815"	3851625,22545382	2848092,91412606	2646307,39655789	1590419,16275796
"19855"	6785849,27652837	8154600,88053054	10873382,1395827	5728146,50821908
"19875"	2630018,88044111	4903799,31018687	4841360,53726764	5505338,18434026
"19915"	35029,3537805403	43050,5259207795	52897,869252852	22558,337372197
"19939"	9265139,36368015	9562988,50494236	8057305,4767864	6738006,47467045
"19977"	1530107,4281063	3765351,7037131	6731979,45584733	6049368,41369671
"19995"	3425138,4160191	6138534,23425211	5572204,16847677	3067960,60335569
"20018"	635270,008238193	1530529,35324301	978473,479788837	414919,689051946
"20055"	7309820,40119411	7291106,68268377	7277471,25415537	1428688,48416025
"20075"	3559,62634442238	3288,55619022936	2761,92575359241	3116,09981830524
"20096"	131949,998521886	45988,9901039455	22746,4874499882	53823,6136103661
"20115"	12483165,0000656	12065422,0131592	13556590,2422041	3745263,79322703
"20176"	5051,49138786417	6891,5977479764	15223,3806208762	10893,3609955245
"20276"	2085057,54191805	2713548,39260988	3678118,5625211	753299,297988841
"20315"	1185259,15713963	1938314,20555513	2214329,61444329	2403323,9806789
"20316"	385573,964247416	634887,345813746	373618,333731968	336263,198914855
"20395"	4877,13113821012	6654,54640785604	14698,4721477703	10528,9083844755
"20396"	112604,893650365	151081,910510378	433895,572649667	283524,129389947
"20415"	1315960,852666	1950582,40809421	1697272,16703123	1705980,53789678
"20455"	9702476,91498096	9846215,41597519	10190082,8597033	2491910,75085192
"20456"	4008319,72155943	3229410,22298334	2583409,12431984	1311596,86993975
"20559"	1354852,62119494	1631324,76647309	1603421,72074018	2262152,2960208
"20576"	62843,9087479255	106228,826880727	180320,662000232	241216,620221515
"20595"	25804661,2538621	15712241,693723	13733736,8683682	3440912,97419662
"20596"	20628619,2553445	13772153,3238107	11381649,8446514	2951227,77339916
"20775"	647961,67061581	1474306,794637	2016598,46237882	1728987,94523311
"20776"	5570637,1665821	4500456,10176793	4153084,13708987	2277940,5914754
"20796"	1158001,5462944	1047550,23607816	1401080,2347142	262690,754793486
"20815"	3358788,57784407	4853487,4915433	5413409,81475043	2038717,14951483
"20876"	189912,468253669	288117,846813058	157050,702930696	324885,635458733
"20897"	30305,3163701101	56590,7311405794	93400,822098098	147606,208408738
"20915"	1445521,70711801	1335513,83613001	1225052,50602493	740202,439107074
"21016"	69752,2652419571	110572,285785255	392791,702026516	455287,792050744
"21035"	5959278,37191361	6260066,69451724	5041171,97716866	1971729,50909002
"21055"	2016274,34801573	1761326,60888103	1299513,4146485	712141,835275576
"21176"	13573,6008574267	13086,2402738106	11326,4347448778	13360,1084340107
"21277"	4383305,74781644	8671425,91321586	10351528,9756997	2738466,73202479
"21335"	695325,00053097	1044745,60093063	2196485,14284144	732678,007826891
"21336"	678520,803770355	953746,33603419	1619814,4367277	1219822,08481748
"21337"	448139,835369768	967754,872165664	758251,984737413	307997,221186132
"21397"	87304,8577906381	254999,225469647	280333,716764411	163349,190252822
"21415"	2029870,05106652	1587268,01227746	1292008,67531812	495654,412215824
"21495"	639015,17427519	896219,230666972	852048,602588148	327611,946379455
"21516"	11908,7073476487	11442,8449933298	9926,48375053981	11659,7374684907
"21517"	269142,195612678	270630,883948597	338456,21875867	141007,756230186
"21535"	3812985,99199772	4206840,8253189	4239705,08552767	1832616,19604565
"21557"	4800830,17608748	4098787,41171147	3619850,72510236	2094676,95942113
"21635"	18301,7056982772	27205,367270166	28008,9933139174	11432,4081493341
"21676"	2196375,47942942	2625361,37712381	4531062,49364597	2385316,39539835
"21755"	1783493,30839271	1823542,18954446	1743576,81500125	1124921,0620378
"21775"	255280,436911408	360609,173651683	506846,896502003	172058,306385132
"21915"	4973145,38417812	5059933,78315969	4165080,11060083	1764814,50145435
"21955"	2459033,51344288	2503587,75829033	2660136,08436768	934476,203158749
"21956"	3347288,07736509	5330266,91893847	4251376,80911722	2792485,28036042
"21957"	71602,4698516316	160840,88056727	183463,894278463	127887,51441229
"22015"	11441784,0515513	10527904,8402569	8996951,98707948	1791552,40390292
"22035"	3719302,56976484	2900366,38793657	1904738,82325515	1155555,79690949
"22095"	10071736,7361527	10482947,5635227	10767521,6832995	1671491,1677218
"22135"	2734884,69417219	2481856,52291756	2306387,91037055	1564851,36708099
"22215"	256602,572497095	290801,028955475	441514,393520809	337092,789215741
"22235"	1446,14126973937	3760,68770850301	6567,2711362074	3149,49835712708
"22296"	1303001,01827867	2356384,84971953	2254737,76602315	2536061,23253408
"22315"	5209390,69923875	5144712,49521031	3650343,206909	2164327,22920254
"22335"	5274580,36747185	4941061,85456274	8484713,16993915	1552319,87071787
"22416"	1473704,07555363	1593332,70302647	1258902,80094935	445408,969251955
"22435"	17724,0533827948	29028,5274622328	26726,3652949268	39396,0689618081
"22455"	5262336,89719018	6577825,77293202	7935082,88248835	2902428,79882838
"22496"	516210,350938551	642231,058236773	869495,175778134	368009,164288092
"22555"	304549,677127001	689534,129084166	1012035,70787315	717202,473456557
"22596"	1554603,57328127	1274640,87971298	1254736,88872615	411106,627083611
"22695"	13531043,7785398	23055313,4988306	11800663,4169876	2739288,17341381
"22775"	276498,920166474	621385,542826336	323165,014836567	113225,415375622
"22796"	391881,876125279	585988,926976437	551150,812133432	198219,978688279
"22915"	18413110,3629257	17969912,3549996	16887220,2471156	11438865,2101658
"22936"	1502942,22217574	2091720,40162521	1869876,43795142	1933165,38157499
"22955"	3349228,58847594	3331339,8276907	2963766,72538739	2012201,8188994
"22995"	68592,0513670098	206267,679261509	215979,448611379	128190,739933768
"23055"	49970,9771885611	58267,7484392113	114189,711616432	120055,860344259
"23056"	55497,8817261827	72261,5960153736	142087,81080045	148972,076200313
"23136"	3650466,47874508	3646104,54412784	2432048,27169608	1553651,3428822
"23275"	78388,798719007	149015,776480804	229788,563344606	99323,7333133682
"23375"	811271,968447057	1785790,32358957	3546245,06602084	960124,41600638
"23436"	4419271,74342653	4192049,64415658	3537556,39456491	991853,505402565
"23456"	22574,5513226883	31733,1464358354	49957,4696137357	23808,7520270845
"23695"	500472,855914474	989077,554356372	1250621,0637586	984551,408142783
"23755"	76612,6563203117	216935,617501	494210,2161646	680690,625102372
"23816"	342655,430485107	579963,225053769	457492,239231705	219592,129777281
"24035"	16788966,4275604	14461843,2555132	8414226,27130441	3776921,59195281
"24115"	2510060,72015609	5152637,97642648	4219289,48680408	1336832,26454939
"24135"	1890033,18484447	1813210,79737648	1778049,61270596	1365322,12189843
"24155"	202052,83664344	408569,024123146	655335,497131924	224549,077035966
"24175"	130434,461407471	246836,107588958	333209,133463844	140763,679805357
"24196"	2834990,65884713	5072061,94179733	4755798,79353472	1548737,96663245
"24197"	2037323,14339419	4082658,79045475	3308451,51802225	1163767,45518536
"24295"	302572,788317993	411213,803171661	421512,051391639	138012,869460651
"24315"	433577,004297528	999604,471145185	1512533,58799959	1021714,90273702
"24455"	7106797,09416016	3591166,47406105	10202724,8385662	3509160,34330133
"24456"	992990,326439224	1151113,87163945	1245659,77504234	1404931,37327119
"24495"	7157949,95814687	7521458,87691535	4767631,22363851	3553277,8301589
"24535"	23921,4216774978	33298,8732875482	77426,3774709264	62406,7905994942
"24575"	231264,394100611	515432,466247444	750029,371821136	533877,647633824
"24695"	159080,786153818	191968,731930344	240600,875806558	105211,825957404
"24696"	1719285,27357674	3408744,28018774	2239236,18231033	1877531,05978017
"24715"	1510327,38757144	849309,570143511	899027,460609988	318024,879092017
"24735"	10246303,7333144	9396458,60457348	6941945,99869873	2641498,79078093
"24915"	42916,7280912222	48256,7349126096	65778,485474804	50611,2225591664
"24937"	8081600,78180871	6148057,34455992	5211062,27667473	1769511,39961996
"24975"	8535802,98573877	8439597,43084513	6491215,30953931	2293881,9895562
"25055"	1509486,67709025	1497787,63895758	1612337,86556493	420219,370927631
"25235"	1952837,38497742	3446094,79073851	4040050,64931733	1627672,81218428
"25335"	41552,193521544	87070,0418793805	187177,20543234	327074,862593766
"25455"	6231801,01211916	6754858,6799593	5381271,65570569	2029194,24406036
"25655"	863173,592042637	806283,736794828	728888,270064375	431787,786299067
"25735"	3882,45494736324	3586,62628695127	3003,6974487512	3392,05428774517
"25736"	4384,56822016041	4050,15875914824	3378,06706031638	3819,9384638414
"25815"	3565448,50495343	3260635,0855212	2916140,10431692	1969011,009173
"25835"	27207896,0493929	16381501,2032067	13391796,3534604	3291511,36559965
"25855"	240891,957394049	310489,432441944	474889,971329958	299047,771558063
"25895"	11814285,7312756	9181563,44541838	8837872,13771355	2679394,92642931
"25896"	14979904,4589774	12114723,414085	7528678,07480429	2564347,53157454
"25975"	548163,07618442	749027,230848761	668379,805336032	255084,125920329
"26035"	1038474,53930802	1364582,16609569	1766864,61911507	1257462,68185161
"26055"	847211,339605619	1215717,99375847	2167249,1060476	2716916,81611569
"26135"	1254579,93266944	2540809,20940704	3247121,65554146	2478636,04588007
"26155"	1634503,81685159	2319516,56384796	2454121,99709379	2659145,59339806
"26175"	4539841,88975202	7401001,3213316	7672115,76130845	2572514,7162176
"26235"	1294488,3647421	1211722,94116778	1102537,0407864	678840,585902512
"26275"	415505,3923727	910422,1574876	871262,893463228	322294,486070073
"26295"	3052975,20699373	2211374,9793076	2375437,58872392	1184322,67479497
"26315"	236969,053063157	825475,079943995	1610978,43564997	209030,888618161
"26335"	220454,422410349	442708,173726455	541480,537567082	163432,132790442
"26435"	578435,658079551	407086,430926974	1035775,85773686	368487,547808396
"26495"	109642,265219956	130953,320740771	116845,024883744	114295,976405199
"26575"	254838,520424048	231484,257415386	231022,369034994	86159,521205374
"26595"	6824336,33986086	6696511,97148284	5311182,23717538	1979647,24321194
"26615"	52186,7364868483	86692,7152527684	180868,818230112	169865,837784196
"26655"	3611589,76861422	6627937,48740881	7881548,70564849	2846847,36124215
"26675"	413086,99052721	926616,400954287	1087087,62848691	377044,467283376
"26738"	1991586,48737644	1722848,48272887	1787366,94659551	443414,985914106
"26775"	1712534,3291118	1910364,43767014	1770628,19958982	2074775,41636532
"26795"	221089,905889374	272676,81351406	361552,764970688	214656,19004311
"26935"	79702,7050695789	103688,48937007	195197,12719935	182157,661216176
"26955"	1375044,55574592	1194636,29471635	1033804,771811	406200,472520401
"26995"	429384,465131143	980464,64398335	1423915,74185577	1054830,23380696
"27015"	2890,81544564883	4234,94502368639	9074,37442938927	8373,50482278474
"27055"	7549658,76928682	10165528,7605983	11166620,1544167	10322697,7051514
"27075"	10779485,1428926	10688736,3957053	9557474,11982874	4554729,85291188
"27095"	3805616,08647295	3740664,22931929	3775947,59522158	3350934,49433652
"27175"	1526079,55556725	2653632,54732727	2460792,7328234	461045,711060389
"27176"	866108,625927298	1259213,82594886	584623,450110867	1147546,94833057
"27215"	1060314,10458027	1037024,79199467	1574027,49191025	767289,013716
"27295"	876316,894436756	1285401,84307574	1674426,51808248	1600893,20618648
"27315"	6193529,03509691	6110983,53974007	5991919,57532101	4769898,10801224
"27356"	276062,741871082	454136,01271994	560204,717816658	459518,894081096
"27436"	11990077,3068512	39797597,1740127	16626131,9510073	2894683,27678583
"27437"	10063762,5886728	32936158,2170694	14124651,019317	2633907,90450501
"27456"	241652,849517358	217645,751064719	229004,883364091	132762,408208041
"27476"	8774,97012239805	12462,4011251623	24019,1488507746	18533,5611320077
"27536"	898087,17928354	1520349,90937461	1678286,06906133	669500,310717041
"27556"	1393137,97755954	1664947,01652745	2251022,094751	2015676,80649502
"27696"	4914225,82802464	7911787,83331965	8059720,32048726	2587758,55736878
"27737"	34607,0046073462	29519,0594679178	41900,525691614	27325,7860680617
"27776"	2629301,72748229	5417453,70325104	4434895,43733825	1377993,65246246
"27856"	3410,23241034387	7887,83106104568	14169,7369569283	6656,000448319
"27876"	258617,336611849	400201,516279328	639657,625961225	328645,112649666
"27976"	352278,175880084	431211,058725602	661666,388406172	475287,058617553
"27996"	330812,969905966	214455,663608831	407831,939109301	372073,069596742
"28036"	159878,38520574	896197,527082955	1286639,60261895	916469,160382058
"28096"	1039317,46857873	941431,420627602	848063,393732366	473046,629842153
"28196"	51059,2494921501	108444,972831382	122987,455591878	88528,1160336356
"28256"	6623562,44897523	5606003,53443039	4913557,80190251	2794922,89643156
"28296"	51369,4187301716	82662,9204979064	141317,520387329	105408,102544676
"28316"	1414538,50689578	3491509,6749348	6040790,52284398	2911557,30640755
"28336"	225610,656192521	529494,127029194	704237,026335485	233656,587686836
"28396"	12614339,6772704	17944048,5004295	11097078,5051215	4583565,56346519
"28416"	231260,767992287	208558,656676928	219813,208880035	127189,580846684
"28636"	2098893,43658673	3398227,87637202	2751751,28921528	2605413,11027353
"28676"	649780,527422671	908321,025538961	1297517,51815047	721364,886199764
"28776"	750167,544280791	1293161,19847993	1237962,04291212	1242386,12203076
"28896"	406833,193926843	608496,659641647	576406,002962399	196794,596767267
"28916"	145777,264863125	284017,322695069	350532,139966619	102400,131974199
"28956"	790815,43944624	1010128,60434722	1040346,41444302	353978,465636377
"28976"	2791708,04356966	2454712,83045649	3476185,29705007	1611292,45109462
"28996"	3578337,43391529	3034758,85040577	2934213,66431071	2122331,89810701
"29016"	632005,188859592	828705,750745289	746177,727223716	281867,556707517
"29056"	874700,811106388	1470985,99179098	1464687,81934728	801525,592466311
"29096"	45378,4888222788	79881,5087677979	80978,9066742021	98775,9437457061
"29116"	8510392,80448147	12055407,0555464	12059101,1366998	3402807,15322276
"29276"	5105193,57403005	4779515,01560698	4041623,98966601	2558224,91776898
"29296"	124427,965597615	568127,170812279	641803,494938029	407790,175827318
"29336"	13008279,734578	11309485,8129231	9940217,97618195	2577047,92991596
"29356"	98214,6712710334	148283,81704846	156194,605702797	65518,7501761451
"29376"	217749,842336748	377027,435649094	391435,120123737	163316,164741703
"29416"	0	0	0	0
"29417"	706801,334278079	512435,430614718	741764,578435534	683238,823968949
"29436"	157644,742922807	258067,451498361	282194,603717933	131284,81575924
"29458"	48163,6600373348	67423,3104906652	86343,2628546926	73081,58823105
"29476"	262697,728314919	600840,402003132	1076641,51485266	875556,007610948
"29537"	313683,054629175	392413,521491421	518959,146147869	317555,200990484
"29557"	16426,346872857	25785,2053375669	55732,5643622785	80537,646799085
"29576"	301606,340231574	320026,085271997	339723,718763529	124628,859532551
"29596"	34980,8853216062	84265,8794410338	96049,0558252282	269855,652859857
"29656"	8254727,69818659	5631451,04803022	5098623,69086522	1360773,49749143
"29676"	203196,053966648	241850,446690615	275169,852954534	226494,478658876
"29697"	1574940,6484864	1991680,82679704	2552329,83458987	3378271,5476318
"29756"	313157,674728035	684527,470348839	1747538,68325856	1074021,44481532
"29776"	341814,6128401	454086,556856579	468188,489217812	161900,216675115
"29816"	7344924,41764981	8593128,13026608	12220642,414611	11087870,2973385
"29876"	1181981,41984459	1453875,54783295	1860633,48776195	1584920,12227014
"29896"	11953822,6310754	13907433,0134751	11478850,9152091	12055668,4377234
"29936"	15446347,7061723	11662499,2206923	12405313,7309762	2134472,15420982
"29957"	1475,97571797713	1759,98633341704	2504,69664523141	512,634423124715
"29996"	199610,468848209	298517,47173688	279384,169202523	102723,634550145
"30016"	3185027,87809383	6241872,14298867	5069939,55194969	2910971,56174447
"30036"	4468937,17372756	2712684,02761774	1448738,05800615	596286,345982296
"30056"	6643096,11666685	12399448,3928704	7617469,4288975	2141997,79091042
"30076"	215464,993216797	390661,800833839	595651,97732145	170326,709256559
"30097"	1587337,83874853	2847134,15453986	2609437,31789684	456390,10744704
"30117"	136244,59066521	52336,2677991379	58941,0517158257	68521,6579481784
"30137"	919189,17876046	1249652,29012876	1495996,35193697	1176271,86016848
"30156"	54710,2134682531	34369,685944575	111090,784886754	162513,571246408
"30157"	293748,86004965	249059,128716045	462387,470837819	225346,923015932
"30176"	133777,08088184	155739,396246285	259683,369739354	116140,574484924
"30177"	35970,9529844738	54557,8766379177	56041,3228809978	22921,8152536768
"30196"	1359579,98052256	1285106,30551103	1465011,32978323	1559442,66945404
"30216"	18287,0342189074	25057,1350645981	48276,683205293	47137,3779636285
"30217"	16327,3340251611	21097,0617651109	25320,5649961095	10315,6306000763
"30236"	492258,609698172	1050218,55654412	3243220,015203	3318213,20801648
"30237"	6688776,97810131	20761602,0593903	9878786,81661989	2115076,88948807
"30257"	2243484,86884109	2900701,55616856	2739972,6700224	3031216,34992246
"30297"	4199349,46345068	10892051,62354	20932931,6953219	5392540,88954574
"30377"	2820579,85629993	4549076,30223299	5009360,50914013	5866674,77804119
"30397"	34345,3687199094	21321,430386148	41805,3783421067	44587,7024557317
"30437"	1418727,868259	1279115,67087848	1227299,36776625	1624609,38651068
"30517"	83611,624231496	58211,9529317512	121315,155858954	78214,754097589
"30518"	41697,5474180061	46940,3638361778	97377,1078877659	62744,6824142897
"30537"	478121,10414114	559561,449686352	467498,611558874	213335,404751607
"30559"	10958556,3198025	5802536,63442222	6380459,92668622	4976032,0178528
"30560"	1897462,19432319	2891651,2962469	4095529,36170629	5099931,23141317
"30637"	9439,5937570998	8986,45365519331	7900,58553117122	9179,18363762903
"30657"	1822,41217872675	2172,96661726672	3092,13107027839	632,978584859673
"30717"	1561801,49301765	867143,954010228	775743,361282988	983625,801918581
"30737"	323335,170279309	562453,717777834	391577,732728629	334339,362041349
"30757"	106508,994996537	132634,210673355	354901,445423779	337148,768476678
"30817"	111702,476509785	167892,060923529	234183,932643833	137779,736993191
"30837"	14641453,9974572	11402354,9349258	10132369,5708144	2796064,31195263
"30857"	108609,421493981	285097,874421117	177614,803087105	88198,4907831182
"30877"	479287,985617971	1005162,74190847	1360549,86894628	813368,065386211
"30897"	838813,73646956	1177491,63020302	1554798,92165453	1040635,1042421
"30917"	147609,130758066	268763,329954183	710900,615824159	746735,013892316
"30957"	9443,27600103619	8989,89748225757	7903,42382362518	9182,50799469148
"30977"	87157,2468424998	29994,8390012451	13259,2766492019	37725,5284552657
"30997"	297550,396320162	574660,625956625	484511,639729558	240462,164192833
"31037"	301782,693678312	683365,331728294	1008404,56514203	705627,492589658
"31038"	21237884,1144593	14167696,0218241	18971292,5185586	4246734,48857632
"31077"	11257,9084644906	19498,8641095942	22161,1814770587	18500,1983296086
"31097"	31388,5831568851	45976,2072712469	75718,858290369	92857,8052806936
"31117"	11682680,9817121	12431259,8998685	7480863,40862696	4725907,84645192
"31137"	4363,51005088354	6393,03441968377	13624,1779419571	12461,5556648052
"31157"	12854173,7368013	9807578,58314267	9182397,00661621	2607664,71685195
"31177"	53986,739666427	90753,6154839916	200453,330661937	197176,26353938
"31217"	51001,405040458	58671,0715603488	84566,0191630416	68391,1053565068
"31257"	4725345,81752443	9321644,48598286	10904765,9371956	2722162,6556355
"31297"	9818,45181049399	16780,2393047564	19102,4669811665	16124,6424359309
"31317"	10263,678173232	9825,63959274725	8565,150651022	10084,109730901
"31338"	26243472,2175602	42560826,4349611	19066360,9788769	3250270,311709
"31357"	260250,425205287	584636,366981029	494640,923066047	266832,703114856
"31397"	471165,986169103	465952,229850277	1125014,87299598	1364238,86819358
"31398"	280324,52427087	244972,420697374	499416,087486859	724991,668538453
"31437"	7698647,49556927	12085963,9083407	12135108,9696834	3230396,61921061
"31457"	57356,5633388137	101932,788050044	96991,0974033954	12473,3868721212
"31477"	934745,780866105	701353,060629531	932033,414626114	899820,086330574
"31497"	4844204,59823534	5480745,65425028	5851639,03130468	4142125,62489465
"31517"	1879683,22386012	2211797,43496743	2662469,74453417	2358539,33668081
"31557"	2341792,04881239	3390582,62840394	2708326,73464917	3045525,16871701
"31577"	928880,991860233	719452,374914691	769354,194301559	325164,399447727
"31637"	492520,72670629	625298,095804946	860064,102203262	1065242,02281009
"31677"	3643338,82488985	4165312,59421541	4627689,81208636	8807397,22159646
"31697"	5449634,90327524	3223929,44913394	2768590,80282625	1688324,08366871
"31717"	904779,980032016	1251416,58154683	2320721,5934878	835866,028596677
"31738"	12911,5058824062	17639,2744698422	35690,128869189	33717,8515846264
"31757"	492185,836990674	939531,449644652	3198414,27681867	4354931,38244089
"31777"	465528,574705892	455919,681624877	644613,46637816	421393,565431782
"31797"	2608,59366109641	4701,01769526974	7845,48361317522	8338,48670614823
"31817"	208673,216199881	349548,793904789	580895,913901301	711983,440464397
"31857"	158644,114194201	185922,714423629	298216,405694804	250171,943350609
"31877"	210132,31310323	253797,397805504	319135,303695226	139087,385384096
"31897"	959929,033244223	1692179,08891766	1538459,68046289	914725,88449184
"31917"	6936,96367618204	11768,8798843373	22198,3819618956	28309,4233403247
"31937"	145481,691649406	175108,453461031	253233,016967897	50249,765089998
"31958"	1568992,43855904	3900256,22969144	6802666,96546571	3048419,21492364
"31959"	1855651,83199508	3208177,95050632	2543262,01322648	2518758,67959131
"31977"	23512,1859895376	32595,9053237871	62532,9095203871	66545,3879868119
"32017"	113356,191853577	166904,73489212	182420,34007859	77550,3379893569
"32037"	684844,859467265	1628586,40370705	1023665,9276169	442547,819031464
"32057"	219826,160972432	543951,612683857	630394,203164968	143766,118831946
"32097"	5734275,10467003	8288657,23420481	14651743,0866893	5489566,48972357
"32117"	4430981,44305913	4547721,8278871	3845107,05917141	1677687,70516416
"32137"	1451977,78627594	1415305,08895189	1014666,39903343	568931,744723143
"32157"	4431343,24839116	4605973,29333047	3923287,26893668	1772442,12268479
"32197"	2217731,75557361	1688150,15394619	3161449,43022645	2305827,88318254
"32217"	3606420,63191418	3029765,74657875	2518204,72743986	1347394,17026447
"32237"	15879,6244216316	75600,9381623287	124027,557398179	28742,0651560401
"32257"	377091,062831236	592254,175558309	1208559,52540764	1334967,41863149
"32277"	6205275,41350337	12766509,2666002	16110544,0314808	3731443,78489742
"32297"	6106225,44031972	11596579,6845121	13485435,2893252	3158581,34244524
"32317"	1690850,93911442	1502848,89443927	1231261,06948291	499615,246860866
"32337"	9894907,76617787	7173231,78681434	9286528,9121947	3537882,16296672
"32397"	2078,79821350236	4849,92375547077	8589,55283333977	4077,9820444333
"32417"	7382272,44147601	7157451,15700319	5949768,08206589	2603485,61392362
"32437"	885907,647303294	1477575,97608889	1629809,85560964	1074185,71449689
"32457"	1967691,34067593	1742882,31795591	1990130,62866731	918192,023252081
"32497"	17047,3790887977	27799,7824674036	25290,1129215707	37489,6277699507
"32518"	5102896,3292201	4647108,89594141	4859270,9191303	1601991,27402999
"32537"	154717,079243317	282466,533664768	600312,799036274	277590,391015514
"32577"	11288648,8693429	10307155,9823275	9330420,13311769	3421887,42334206
"32597"	10171868,7438012	34509334,0399218	16156583,6661232	2960993,56601139
"32598"	75779,5103436752	125746,428245013	236075,861817347	193815,034328542
"32617"	31187,0611697317	42207,9942139621	83774,0115188212	54954,8904629244
"32637"	974,392732330405	741,157820351673	15591,4836879336	36105,2338015533
"32657"	13085,0997340593	25988,7458770632	44602,6846005295	19776,1359970877
"32677"	894821,593441828	1214033,07994189	1432802,22219318	1116979,6182972
"32697"	199765,623159594	360795,135466955	317638,943654845	282156,568033229
"32717"	2011989,99984336	4247579,87505576	6285611,03236391	2263305,81611892
"32737"	653926,407477101	133116,700514345	15508,776757518	243730,391339005
"32757"	13647942,5243117	13194691,5981722	13878040,7933991	3736620,94493373
"32797"	11113,7576875454	32406,8999474448	45684,8515270712	39000,5375544538
